district,district_alt,district_id,school,school_id,type_x,street,city,state,zip,gradespan,enrollment,hdphone,url,type_special,year,type_y,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,len_str,e_pct_abc,e_pct_ab,e_pct_cd,e_pct_f,m_pct_abc,m_pct_ab,m_pct_cd,m_pct_f,sc_pct_abc,sc_pct_ab,sc_pct_cd,sc_pct_f,act_avg_english_score,act_avg_reading_score,act_avg_math_score,act_avg_science_score,act_avg_writing_score,act_avg_composite_score,pct_act,pct_college,pct_career,pct_cte,pct_wbl,pct_car_rdy,pct_met_prog,gpercent_overall,gpercent_race_w,gpercent_race_b,gpercent_race_h,gpercent_race_i,gpercent_race_a,dropout_rate_curr_yr,tchreturn3yr_avg_pct_curr_yr,tchadvdegree_pct_curr_yr,tchinexperienced_pct_curr_yr,tchsalary_avg_curr_yr,prime_instruct_time_curr_yr,gifted_pct_curr_yr,pct78hs_credit_curr_yr,princ_super_yrs_curr_yr,tech_pct_class_wireless_curr_yr,tech_oneto_one_curr_yr,retained_pct_curr_yr,chronic_absenteeism_rate_x,studentsin_poverty_pct_curr_yr,expendfor_instruct_pct_curr_yr,admin_salary_curr_yr,total_ppe_curr_yr,chronic_absenteeism_rate_y,n_total_di,n_total_el,par_child_feels_safe,par_tch_stop_bully,par_num_responses,tch_i_feel_safe,tch_rules_enforced,tch_num_responses,ocr_firearm_num,ocr_rape,ocr_sex_assault,ocr_robw_weapon,ocr_robw_firearm,ocr_rob_no_weapon,ocr_phys_attachw_weapon,ocr_phys_attackw_firearm,ocr_phys_attach_no_weapon,ocr_threat_phys_attachw_weapon,ocr_threat_phys_attackw_firearm,ocr_threat_phys_attach_no_weapon,ocr_in_school_suspension,ocr_out_of_school_suspension,ocr_expelled,ocr_arrests_referrals,ocr_bully_harass,ocr_violent_all,ocr_nonviolent_all,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,gender_missing,pupils_in_poverty,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,lat,lon
Abbeville County School District,Abbeville 60,160999,Cherokee Trail Elementary,160018,E,6219 Hwy 184 E,Donalds,SC,29638,PK-7,440,8643798500,https://www.acsdsc.org/,,2019,E,56.0,13.8,61.0,9.4,68.6,,13.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,91.7,65.5,5.6,53536.0,95.1,14.1,0.0,1.0,100.0,69.0,1.7,13.9,58.86,,76236.0,8313.0,,,,92.4,67.1,92.0,93.8,93.8,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,2.0,0.0,2.0,442,200,242,47,386,0.0,,9,45.24886877828055,54.75113122171946,0.0,10.633484162895927,87.33031674208145,2.0361990950226243,34.3641167,-82.35564697187262
Abbeville County School District,Abbeville 60,160999,Cherokee Trail Elementary,160018,E,6219 Hwy 184 E,Donalds,SC,29638,PK-7,440,8643798500,https://www.acsdsc.org/,,2019,M,52.8,17.9,61.3,10.4,78.4,,7.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,91.7,65.5,5.6,53536.0,95.1,14.1,0.0,1.0,100.0,69.0,1.7,13.9,58.86,,76236.0,8313.0,,,,92.4,67.1,92.0,93.8,93.8,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,2.0,0.0,2.0,442,200,242,47,386,0.0,,9,45.24886877828055,54.75113122171946,0.0,10.633484162895927,87.33031674208145,2.0361990950226243,34.3641167,-82.35564697187262
Abbeville County School District,Abbeville 60,160999,Cherokee Trail Elementary,160018,E,6219 Hwy 184 E,Donalds,SC,29638,PK-7,440,8643798500,https://www.acsdsc.org/,,2021,E,48.5,21.6,56.0,19.4,37.0,,26.1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4,60.7142857142857,7.7,51472.4918518519,,13.2,0.0,3.0,100.0,100.0,1.6,0.0,63.9,70.9,80294.0,,0.0,62.0,19.0,92.4,75.4,65.0,95.2,66.7,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,24.0,0.0,1.0,1.0,0.0,4.0,456,200,256,53,390,0.0,294.0,13,43.85964912280701,56.14035087719298,0.0,11.62280701754386,85.52631578947368,2.850877192982456,34.3641167,-82.35564697187262
Abbeville County School District,Abbeville 60,160999,Cherokee Trail Elementary,160018,E,6219 Hwy 184 E,Donalds,SC,29638,PK-7,440,8643798500,https://www.acsdsc.org/,,2021,M,54.4,16.0,50.0,19.4,61.7,,31.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4,60.7142857142857,7.7,51472.4918518519,,13.2,0.0,3.0,100.0,100.0,1.6,0.0,63.9,70.9,80294.0,,0.0,62.0,19.0,92.4,75.4,65.0,95.2,66.7,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,24.0,0.0,1.0,1.0,0.0,4.0,456,200,256,53,390,0.0,294.0,13,43.85964912280701,56.14035087719298,0.0,11.62280701754386,85.52631578947368,2.850877192982456,34.3641167,-82.35564697187262
Abbeville County School District,Abbeville 60,160999,Cherokee Trail Elementary,160018,E,6219 Hwy 184 E,Donalds,SC,29638,PK-7,440,8643798500,https://www.acsdsc.org/,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8,65.5,5.6,51650.0,,14.6,0.0,2.0,100.0,60.0,1.2,0.0,63.2,72.6,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,23.0,0.0,0.0,5.0,0.0,7.0,448,203,245,56,381,0.0,,11,45.3125,54.6875,0.0,12.5,85.04464285714286,2.455357142857143,34.3641167,-82.35564697187262
Abbeville County School District,Abbeville 60,160999,Cherokee Trail Elementary,160018,E,6219 Hwy 184 E,Donalds,SC,29638,PK-7,440,8643798500,https://www.acsdsc.org/,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8,65.5,5.6,51650.0,,14.6,0.0,2.0,100.0,60.0,1.2,0.0,63.2,72.6,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,23.0,0.0,0.0,5.0,0.0,7.0,448,203,245,56,381,0.0,,11,45.3125,54.6875,0.0,12.5,85.04464285714286,2.455357142857143,34.3641167,-82.35564697187262
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2017,E,49.5,14.0,72.9,5.6,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49216.0,,12.0,,12.0,,,2.7,,71.7,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,162,146,39,268,,,1,52.5974025974026,47.4025974025974,,12.66233766233766,87.01298701298701,0.3246753246753247,34.2559676,-82.56481013387005
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2017,M,45.4,10.9,50.0,7.8,54.7,14.1,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49216.0,,12.0,0.0,12.0,,,2.7,,71.7,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,162,146,39,268,,,1,52.5974025974026,47.4025974025974,,12.66233766233766,87.01298701298701,0.3246753246753247,34.2559676,-82.56481013387005
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2018,E,50.9,17.9,75.0,7.1,68.6,,2.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,63.6,15.4,47976.0,87.8,20.4,0.0,13.0,100.0,0.0,0.3,19.9,75.0,,,,19.9,,,88.9,71.1,43.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,0.0,4.0,329,164,165,36,287,0.0,,6,49.848024316109424,50.15197568389058,0.0,10.94224924012158,87.2340425531915,1.82370820668693,34.2559676,-82.56481013387005
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2018,M,54.7,14.7,52.0,14.7,58.3,,16.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89.0,63.6,15.4,47976.0,87.8,20.4,0.0,13.0,100.0,0.0,0.3,19.9,75.0,,,,19.9,,,88.9,71.1,43.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,0.0,4.0,329,164,165,36,287,0.0,,6,49.848024316109424,50.15197568389058,0.0,10.94224924012158,87.2340425531915,1.82370820668693,34.2559676,-82.56481013387005
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2019,E,43.5,27.0,60.0,13.9,55.8,,16.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,90.8,75.0,0.0,51401.0,88.4,15.1,0.0,14.0,100.0,50.0,1.5,4.6,70.4,,76236.0,8896.0,,,,90.8,65.7,65.0,100.0,97.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,22.0,0.0,0.0,0.0,0.0,2.0,348,179,169,40,304,0.0,,4,51.43678160919541,48.56321839080459,0.0,11.494252873563218,87.35632183908046,1.1494252873563218,34.2559676,-82.56481013387005
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2019,M,48.1,22.8,50.6,13.9,51.3,,20.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,90.8,75.0,0.0,51401.0,88.4,15.1,0.0,14.0,100.0,50.0,1.5,4.6,70.4,,76236.0,8896.0,,,,90.8,65.7,65.0,100.0,97.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,22.0,0.0,0.0,0.0,0.0,2.0,348,179,169,40,304,0.0,,4,51.43678160919541,48.56321839080459,0.0,11.494252873563218,87.35632183908046,1.1494252873563218,34.2559676,-82.56481013387005
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2021,E,41.3,23.9,48.6,17.4,29.4,,32.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8,80.9523809523809,18.2,51359.587368421,,12.2,0.0,16.0,100.0,100.0,1.3,0.3,68.0,66.0,80294.0,,0.3,63.0,10.0,98.2,60.7,56.0,100.0,94.7,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,16.0,0.0,0.0,0.0,0.0,3.0,311,165,146,34,269,0.0,211.0,8,53.05466237942122,46.94533762057878,0.0,10.932475884244374,86.49517684887459,2.572347266881029,34.2559676,-82.56481013387005
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2021,M,53.2,22.8,53.2,19.0,56.5,,17.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8,80.9523809523809,18.2,51359.587368421,,12.2,0.0,16.0,100.0,100.0,1.3,0.3,68.0,66.0,80294.0,,0.3,63.0,10.0,98.2,60.7,56.0,100.0,94.7,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,16.0,0.0,0.0,0.0,0.0,3.0,311,165,146,34,269,0.0,211.0,8,53.05466237942122,46.94533762057878,0.0,10.932475884244374,86.49517684887459,2.572347266881029,34.2559676,-82.56481013387005
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,71.4,0.0,52255.0,,15.3,0.0,15.0,100.0,0.0,0.6,,67.9,65.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,21.0,0.0,0.0,1.0,0.0,2.0,333,169,164,33,296,0.0,,4,50.750750750750754,49.249249249249246,0.0,9.90990990990991,88.88888888888889,1.2012012012012012,34.2559676,-82.56481013387005
Abbeville County School District,Abbeville 60,160999,Diamond Hill Elementary,160019,E,104 Lake Secession Road,Abbeville,SC,29620,PK-7,318,864-446-2600,acsdsc.org,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,71.4,0.0,52255.0,,15.3,0.0,15.0,100.0,0.0,0.6,,67.9,65.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,21.0,0.0,0.0,1.0,0.0,2.0,333,169,164,33,296,0.0,,4,50.750750750750754,49.249249249249246,0.0,9.90990990990991,88.88888888888889,1.2012012012012012,34.2559676,-82.56481013387005
Aiken County Public School District,Aiken 01,201999,Silver Bluff High School,201001,H,64 DeSoto Drive,Aiken,SC,29803,9-12,650,803-652-8100,www.acpsd.net/sbhs,,2018,H,,,,,,,,,58.6,26.4,48.6,25.0,64.5,45.4,34.900000000000006,19.7,57.9,45.400000000000006,28.3,28.9,15.4,17.4,17.8,17.4,5.4,17.1,24.8,33.8,68.4,10.5,0.0,53.4,58.6,87.5,82.75862069,89.024390244,100.0,,-1.0,1.5,88.4,52.5,22.2,50346.0,85.7,12.0,,1.0,100.0,53.0,2.8,12.7,61.29,,,,12.7,,,74.4,58.9,40.0,80.0,91.4,91.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,,,,,,0.0,7.0,611,284,327,263,264,0.0,,84,46.48117839607202,53.51882160392799,0.0,43.04418985270049,43.207855973813416,13.747954173486088,33.3946153,-81.7598026
Aiken County Public School District,Aiken 01,201999,Silver Bluff High School,201001,H,64 DeSoto Drive,Aiken,SC,29803,9-12,650,803-652-8100,www.acpsd.net/sbhs,,2019,H,,,,,,,,,57.0,34.2,41.6,24.2,51.0,31.5,43.0,25.5,54.4,40.3,37.6,31.5,,,,,,,9.3,30.7,80.7,12.1,0.7,70.7,30.0,90.604026846,91.803278689,88.607594937,-1.0,-1.0,-1.0,0.8,84.2,63.2,15.0,52598.0,86.5,26.3,,2.0,100.0,46.0,3.2,18.7,64.29,,83214.0,10008.0,,,,82.60000000000001,64.6,48.0,45.5,87.9,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,171.0,106.0,1.0,2.0,6.0,1.0,17.0,628,303,325,250,292,0.0,,86,48.2484076433121,51.7515923566879,0.0,39.80891719745223,46.496815286624205,13.694267515923569,33.3946153,-81.7598026
Aiken County Public School District,Aiken 01,201999,Silver Bluff High School,201001,H,64 DeSoto Drive,Aiken,SC,29803,9-12,650,803-652-8100,www.acpsd.net/sbhs,,2019,H,,,,,,,,,57.0,34.2,41.6,24.2,51.0,31.5,43.0,25.5,54.4,40.3,37.6,31.5,,,,,,,9.3,30.7,80.7,12.1,0.7,70.7,30.0,90.604026846,91.803278689,88.607594937,-1.0,-1.0,-1.0,0.8,84.2,63.2,15.0,52598.0,86.5,26.3,,2.0,100.0,46.0,3.2,18.7,64.29,,83214.0,10008.0,,,,82.60000000000001,64.6,48.0,45.5,87.9,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,171.0,106.0,1.0,2.0,6.0,1.0,17.0,628,303,325,250,292,0.0,,86,48.2484076433121,51.7515923566879,0.0,39.80891719745223,46.496815286624205,13.694267515923569,33.3946153,-81.7598026
Aiken County Public School District,Aiken 01,201999,Silver Bluff High School,201001,H,64 DeSoto Drive,Aiken,SC,29803,9-12,650,803-652-8100,www.acpsd.net/sbhs,,2017,H,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,86.705202312,85.185185185,88.0,93.333333333,-1.0,-1.0,0.9,,,,50800.0,,20.1,-1.0,5.0,,,2.4,,61.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,290,330,296,270,,,54,46.774193548387096,53.2258064516129,,47.74193548387097,43.54838709677419,8.709677419354838,33.3946153,-81.7598026
Aiken County Public School District,Aiken 01,201999,Silver Bluff High School,201001,H,64 DeSoto Drive,Aiken,SC,29803,9-12,650,803-652-8100,www.acpsd.net/sbhs,,2021,H,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,22.1,52.1,8.6,0.6,42.3,40.7,88.957055215,90.540540541,85.507246377,94.117647059,-1.0,-1.0,3.5,78.8,67.5675675675676,31.3,53205.1818181818,,14.2,,2.0,100.0,100.0,3.4,18.4,63.3,55.1,88626.0,,18.4,69.0,42.0,80.0,42.9,35.0,100.0,36.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,66.0,0.0,0.0,3.0,1.0,2.0,617,293,324,251,281,0.0,391.0,85,47.48784440842788,52.51215559157212,0.0,40.680713128038896,45.54294975688817,13.776337115072934,33.3946153,-81.7598026
Aiken County Public School District,Aiken 01,201999,Silver Bluff High School,201001,H,64 DeSoto Drive,Aiken,SC,29803,9-12,650,803-652-8100,www.acpsd.net/sbhs,,2020,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1,88.194444444,84.848484848,93.103448276,88.235294118,-1.0,,2.6,84.6,67.5,11.8,55406.0,,13.7,,,,,3.5,24.0,61.8,56.4,,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,213.0,118.0,2.0,0.0,3.0,3.0,11.0,625,293,332,236,302,0.0,,87,46.88,53.12,0.0,37.76,48.32,13.919999999999998,33.3946153,-81.7598026
Aiken County Public School District,Aiken 01,201999,Aiken High School,201002,H,449 Rutland Dr.,Aiken,SC,29801,9-12,1244,803-641-2500,www.acpsd.net/ahs,,2018,H,,,,,,,,,59.3,31.4,38.8,29.8,67.8,41.9,37.6,20.5,66.3,51.0,27.1,23.2,18.3,19.7,19.2,19.7,6.0,19.3,36.4,43.4,75.2,8.9,0.3,72.2,55.4,90.060240964,92.666666667,85.135135135,100.0,-1.0,-1.0,1.1,88.9,66.2,2.6,51419.0,83.1,18.3,,11.0,100.0,73.0,3.5,31.3,61.71,,,,31.3,,,66.2,49.4,76.0,94.6,98.7,98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,35.0,,,,,,0.0,44.0,1367,672,695,578,623,0.0,,166,49.158741770299926,50.84125822970008,0.0,42.282370153621066,45.574250182882224,12.143379663496708,33.579376,-81.712565
Aiken County Public School District,Aiken 01,201999,Aiken High School,201002,H,449 Rutland Dr.,Aiken,SC,29801,9-12,1244,803-641-2500,www.acpsd.net/ahs,,2019,H,,,,,,,,,58.5,34.4,41.2,24.4,50.5,29.8,43.1,27.1,57.9,44.7,35.599999999999994,26.8,,,,,,,22.3,31.6,68.1,4.3,1.4,62.8,71.7,93.311036789,95.488721805,91.724137931,88.235294118,-1.0,-1.0,1.9,86.0,65.4,17.6,53879.0,83.6,21.0,,12.0,100.0,78.0,4.0,30.0,61.04,,83214.0,8716.0,,,,71.4,44.7,105.0,75.0,97.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,31.0,413.0,287.0,0.0,0.0,12.0,1.0,40.0,1264,633,631,574,569,0.0,,121,50.07911392405063,49.92088607594937,0.0,45.41139240506329,45.015822784810126,9.57278481012658,33.579376,-81.712565
Aiken County Public School District,Aiken 01,201999,Aiken High School,201002,H,449 Rutland Dr.,Aiken,SC,29801,9-12,1244,803-641-2500,www.acpsd.net/ahs,,2019,H,,,,,,,,,58.5,34.4,41.2,24.4,50.5,29.8,43.1,27.1,57.9,44.7,35.599999999999994,26.8,,,,,,,22.3,31.6,68.1,4.3,1.4,62.8,71.7,93.311036789,95.488721805,91.724137931,88.235294118,-1.0,-1.0,1.9,86.0,65.4,17.6,53879.0,83.6,21.0,,12.0,100.0,78.0,4.0,30.0,61.04,,83214.0,8716.0,,,,71.4,44.7,105.0,75.0,97.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,31.0,413.0,287.0,0.0,0.0,12.0,1.0,40.0,1264,633,631,574,569,0.0,,121,50.07911392405063,49.92088607594937,0.0,45.41139240506329,45.015822784810126,9.57278481012658,33.579376,-81.712565
Aiken County Public School District,Aiken 01,201999,Aiken High School,201002,H,449 Rutland Dr.,Aiken,SC,29801,9-12,1244,803-641-2500,www.acpsd.net/ahs,,2017,H,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,,,,,,,93.072289157,95.652173913,89.40397351,100.0,-1.0,,1.2,,,,51617.0,,26.6,-1.0,10.0,,,3.7,,59.2,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,670,730,609,674,,,117,47.85714285714286,52.142857142857146,,43.5,48.142857142857146,8.357142857142858,33.579376,-81.712565
Aiken County Public School District,Aiken 01,201999,Aiken High School,201002,H,449 Rutland Dr.,Aiken,SC,29801,9-12,1244,803-641-2500,www.acpsd.net/ahs,,2021,H,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,30.9,61.0,22.3,3.0,48.7,54.1,88.847583643,89.622641509,87.68115942,91.304347826,-1.0,-1.0,3.9,87.1,65.3333333333333,12.1,55017.5362318841,,15.3,,2.0,100.0,100.0,2.9,18.4,61.4,54.7,88626.0,,18.4,185.0,71.0,81.5,52.2,92.0,96.7000000000001,93.5,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,139.0,137.0,2.0,1.0,4.0,0.0,8.0,1207,632,575,569,487,0.0,744.0,151,52.36122618061309,47.63877381938691,0.0,47.14167357083679,40.34797017398509,12.510356255178127,33.579376,-81.712565
Aiken County Public School District,Aiken 01,201999,Aiken High School,201002,H,449 Rutland Dr.,Aiken,SC,29801,9-12,1244,803-641-2500,www.acpsd.net/ahs,,2020,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,92.814371257,97.159090909,87.969924812,85.0,-1.0,-1.0,1.5,86.3,62.7,13.9,55333.0,,27.9,,1.0,100.0,0.0,4.0,32.5,58.6,60.1,,,,,,,,,,,,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,16.0,276.0,255.0,6.0,10.0,5.0,8.0,23.0,1256,655,601,552,571,0.0,,133,52.14968152866242,47.85031847133758,0.0,43.94904458598726,45.461783439490446,10.589171974522294,33.579376,-81.712565
Aiken County Public School District,Aiken 01,201999,South Aiken High School,201003,H,232 East Pine Log Road,Aiken,SC,29803,9-12,1348,803-641-2600,https://www.acpsd.net/sahs,,2018,H,,,,,,,,,58.7,41.900000000000006,29.700000000000003,28.4,76.2,57.8,27.1,15.2,70.3,55.2,23.8,18.8,19.3,20.8,20.7,20.6,6.3,20.5,46.8,55.8,76.2,2.6,0.0,74.0,63.6,88.448844884,94.14893617,77.528089888,81.818181818,-1.0,-1.0,1.3,79.3,62.3,16.3,53862.0,90.4,28.9,,4.0,100.0,0.0,2.3,13.7,42.85,,,,13.7,,,69.5,50.9,58.0,84.9,84.9,84.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,19.0,,,,,,2.0,30.0,1348,643,705,368,810,0.0,,170,47.70029673590505,52.29970326409495,0.0,27.299703264094955,60.08902077151336,12.611275964391693,33.52553527427836,-81.7138803532911
Aiken County Public School District,Aiken 01,201999,South Aiken High School,201003,H,232 East Pine Log Road,Aiken,SC,29803,9-12,1348,803-641-2600,https://www.acpsd.net/sahs,,2019,H,,,,,,,,,70.7,46.0,34.7,19.4,72.5,57.3,25.9,16.7,60.4,50.6,20.5,23.4,,,,,,,31.4,55.7,86.7,14.6,4.5,81.2,54.3,92.261904762,93.779904306,89.361702128,86.363636364,-1.0,-1.0,1.9,81.7,64.1,15.2,53840.0,88.1,45.1,,1.0,100.0,25.0,2.3,18.4,44.52,,83214.0,8665.0,,,,61.3,55.0,111.0,69.6,87.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,402.0,265.0,0.0,0.0,15.0,0.0,31.0,1379,646,733,361,790,0.0,,228,46.84554024655547,53.15445975344453,0.0,26.178390137781,57.28788977519942,16.533720087019578,33.52553527427836,-81.7138803532911
Aiken County Public School District,Aiken 01,201999,South Aiken High School,201003,H,232 East Pine Log Road,Aiken,SC,29803,9-12,1348,803-641-2600,https://www.acpsd.net/sahs,,2019,H,,,,,,,,,70.7,46.0,34.7,19.4,72.5,57.3,25.9,16.7,60.4,50.6,20.5,23.4,,,,,,,31.4,55.7,86.7,14.6,4.5,81.2,54.3,92.261904762,93.779904306,89.361702128,86.363636364,-1.0,-1.0,1.9,81.7,64.1,15.2,53840.0,88.1,45.1,,1.0,100.0,25.0,2.3,18.4,44.52,,83214.0,8665.0,,,,61.3,55.0,111.0,69.6,87.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,402.0,265.0,0.0,0.0,15.0,0.0,31.0,1379,646,733,361,790,0.0,,228,46.84554024655547,53.15445975344453,0.0,26.178390137781,57.28788977519942,16.533720087019578,33.52553527427836,-81.7138803532911
Aiken County Public School District,Aiken 01,201999,South Aiken High School,201003,H,232 East Pine Log Road,Aiken,SC,29803,9-12,1348,803-641-2600,https://www.acpsd.net/sahs,,2017,H,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,,,,,,,89.814814815,93.75,80.612244898,91.304347826,-1.0,100.0,1.5,,,,54574.0,,42.6,-1.0,3.0,,,3.1,,42.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387,679,708,397,846,,,144,48.95457822638789,51.04542177361211,,28.622927180966112,60.99495313626532,10.382119682768565,33.52553527427836,-81.7138803532911
